"authors","PY","title","idNacsos","doi","includeStudy","effectSize.type","effectNumber","locationOfInformation","studyDesignType","studyDesignType2","studyDesignType3","dependentVariable.co2GHG","dependentVariable.totalCapita","dependentVariable.levelsGrowthrates","logTransformation","largerRoBDummy","Notes.largerRoB","effectSize.informationComplete","effectSize.statisticalEstimate","effectSize.statisticalEstimate.standardized","effectSize.direction","effectSize.cumulativePeriodic","standardError","standardError.standardized","tStatistic","pvalue","confidenceIntervall","sampleSize.total","sampleSize.treatment","sampleSize.control","NumberOfObservations","significanceLevel","mainSpecification","carbonPriceMean","carbonPriceMean.standardized","carbonPriceMeanCurrencyBaseYear.standardized","timeAggregationLevel","entityAggregation","meanEmissions","emissionSector","fuelType","usedData","notes","idStudy","confidenceIntervall.level","confidenceIntervall.lowerBound","confidenceIntervall.upperBound","intervention","intervention_granular","label","did","panel_with_FE","panel_without_FE","synthetic_control","matching","rdd","study_design","idEffect","introduction_date","start_date","end_date","duration","RoB.treat","RoB.control","Notes.RoB.selection","RoB.confounders","Notes.RoB.confounders","RoB.other","Notes.RoB.other","RoB","carbonPriceMean.USD.2010","energy","industry","transport","buildings","industrial_sectors","consumer_sectors","tax","cap_and_trade"
"Wen, Y; Hu, PQ; Li, JF; Liu, QF; Shi, L; Ewing, J; Ma, Z",2020,"Does China's carbon emissions trading scheme really work? A case study of the hubei pilot","4376531","10.1016/j.jclepro.2020.124151","include","introduction effect","6","Table 7, col 6","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.609,-609000,"decrease","periodic",NA,NA,NA,0.718,NA,20,10,10,200,"insignificant",NA,NA,NA,NA,"Year","city",27250000,"Industry","all fuels","Hubei Statistical Yearbook;2006-2019",NA,"4376531_1",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Wen et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",592,2014-01-01,2005-01-01,2018-12-31,5,"Yes","Yes","The study includes 10 cities from the Hubei province as treatment group and 10 cities from the Hunan province as control group. Despite leaving out rural areas, the selection of cities does not seem to follow any transparent selection criterion. Only the selection of the province seems to be reasonably justified: ""Cities in the Hunan province, a non-pilot area, were selected to act as the control group for the treatment group because Hunan's population, economy, and degrees of urbanization and industrialization are similar to those of Hubei. Moreover, the cities in the treatment group are geographically adjacent to the cities in the control group.""","Probably No","The study controls for GDP per capita, population, industry structure, R&D expenditure and fossil fuel consumption.","Yes","The study includes fossil fuel consumption as an explanatory variable of emissions together with the policy variable. This poses a strong bias, as the influence of the policy on emissions is assumed to be through the consumption of fossil fuels.","high",3.07847747379393,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Wu, Q;  Tambunlertchai, K;  Pornchaiwiseskul, P",2021,"Examining the Impact and Influencing Channels of Carbon Emission Trading Pilot Markets in China","4913401","10.3390/su13105664","include","introduction effect","1","Page 10 ; table 3 : column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","No control variables","complete",-0.178,NA,"decrease","periodic",NA,NA,-3.123,NA,NA,30,7,23,390,"0.99","main specification",NA,NA,NA,"Year","state/region",34331.528,"allcoveredsectors","all fuels","China Statistical Yearbook, China Energy Statistical
Yearbook and the Carbon Emission Accounts & Datasets (CEADs)- CO2 emission data were obtained from CEADs (alternate measures also exist, such as the Intergovernmental Panel on Climate Change (IPCC) approach","Mean annual counterfactual emissions (in 10000 tons of CO2) during the treatment period (2014-2016) ","4913401_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Wu et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",593,2014-01-01,2005-01-01,2017-12-31,4,"Probably No","Probably No","The treatment group includes Beijing, Tianjin, Shanghai, Hubei, Chongqing, Guangdong and Fujian involved in pilots, other provinces formed the control group","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP per capita, pollution control investment, technology introduction, industrial structure,  energy structure and factor endowment","Probably No",NA,"low",4.65801952147266,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Wu, Q;  Tambunlertchai, K;  Pornchaiwiseskul, P",2021,"Examining the Impact and Influencing Channels of Carbon Emission Trading Pilot Markets in China","4913401","10.3390/su13105664","include","introduction effect","2","Page 10 ; table 3 : column 2 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","No province fixed effect","complete",-0.141,NA,"decrease","periodic",NA,NA,-2.48,NA,NA,30,7,23,390,"0.95","main specification",NA,NA,NA,"Year","state/region",34331.528,"allcoveredsectors","all fuels","China Statistical Yearbook, China Energy Statistical
Yearbook and the Carbon Emission Accounts & Datasets (CEADs)- CO2 emission data were obtained from CEADs (alternate measures also exist, such as the Intergovernmental Panel on Climate Change (IPCC) approach","Mean annual counterfactual emissions (in 10000 tons of CO2) during the treatment period (2014-2016) ","4913401_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Wu et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",594,2014-01-01,2005-01-01,2017-12-31,4,"Probably No","Probably No","The treatment group includes Beijing, Tianjin, Shanghai, Hubei, Chongqing, Guangdong and Fujian involved in pilots, other provinces formed the control group","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP per capita, pollution control investment, technology introduction, industrial structure,  energy structure and factor endowment","Probably No",NA,"low",4.65801952147266,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Wu, Q;  Tambunlertchai, K;  Pornchaiwiseskul, P",2021,"Examining the Impact and Influencing Channels of Carbon Emission Trading Pilot Markets in China","4913401","10.3390/su13105664","include","introduction effect","3","Page 10 ; table 3 : column 3 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.135,NA,"decrease","periodic",NA,NA,-2.22,NA,NA,30,7,23,390,"0.95","main specification",NA,NA,NA,"Year","state/region",34331.528,"allcoveredsectors","all fuels","China Statistical Yearbook, China Energy Statistical
Yearbook and the Carbon Emission Accounts & Datasets (CEADs)- CO2 emission data were obtained from CEADs (alternate measures also exist, such as the Intergovernmental Panel on Climate Change (IPCC) approach","Mean annual counterfactual emissions (in 10000 tons of CO2) during the treatment period (2014-2016) ","4913401_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Wu et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",595,2014-01-01,2005-01-01,2017-12-31,4,"Probably No","Probably No","The treatment group includes Beijing, Tianjin, Shanghai, Hubei, Chongqing, Guangdong and Fujian involved in pilots, other provinces formed the control group","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP per capita, pollution control investment, technology introduction, industrial structure,  energy structure and factor endowment","Probably No",NA,"low",4.65801952147266,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Wu, Q;  Tambunlertchai, K;  Pornchaiwiseskul, P",2021,"Examining the Impact and Influencing Channels of Carbon Emission Trading Pilot Markets in China","4913401","10.3390/su13105664","include","introduction effect","4","Page 16 ; table A4 : column 1 ; line 1","DiD","Matching","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.079,NA,"decrease","periodic",NA,NA,-1.849,NA,NA,30,7,23,221,"0.9",NA,NA,NA,NA,"Year","state/region",34331.528,"allcoveredsectors","all fuels","China Statistical Yearbook, China Energy Statistical
Yearbook and the Carbon Emission Accounts & Datasets (CEADs)- CO2 emission data were obtained from CEADs (alternate measures also exist, such as the Intergovernmental Panel on Climate Change (IPCC) approach","Mean annual counterfactual emissions (in 10000 tons of CO2) during the treatment period (2014-2016) ","4913401_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Wu et al. (2021)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",596,2014-01-01,2005-01-01,2017-12-31,4,"Probably No","Probably No","The treatment group includes Beijing, Tianjin, Shanghai, Hubei, Chongqing, Guangdong and Fujian involved in pilots, other provinces formed the control group","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP per capita, pollution control investment, technology introduction, industrial structure,  energy structure and factor endowment","Probably No",NA,"low",4.65801952147266,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Xu, WZ",2021,"The Impact and Influencing Path of the Pilot Carbon Emission Trading market--Evidence From China","5195795","10.3389/fenvs.2021.787655","include","introduction effect","1","Page 6 ; table 4 : column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","No control variables, ","complete",-0.13034,NA,"decrease","periodic",NA,NA,-5.99,NA,NA,30,8,22,360,"0.99","main specification",NA,NA,NA,"Year","state/region",10.124,"allcoveredsectors","all fuels","Yearbook of China, yearbook of each province, China energy statistical yearbook from 2009 to 2020, National Bureau of Statistics, Marketization Index of China’s Provinces, 2018","Mean annual emissions (in ln CO2) of the full sample over the full observation period","5195795_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Xu (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",606,2013-01-01,2009-01-01,2019-12-31,7,"Probably No","Probably No","The treatment group includes eight carbon emission trade pilot provinces: Beijing, Guangdong,Tianjin, Shanghai, Hubei, and Chongqing, which begin to implement the policy in 2013 and 2014; and Fujian and Sichuan which started from 2016 to 2017. Tibet is exempt from this research due to missing data, so the control group includes the other 22 provinces of mainland China except for the experimental group and Tibet.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP, resident population, energy structure, industrial structure, energy endowment","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Xu, WZ",2021,"The Impact and Influencing Path of the Pilot Carbon Emission Trading market--Evidence From China","5195795","10.3389/fenvs.2021.787655","include","introduction effect","2","Page 6 ; table 4 : column 2 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.047107,NA,"decrease","periodic",NA,NA,-2.97,NA,NA,30,8,22,360,"0.99","main specification",NA,NA,NA,"Year","state/region",10.124,"allcoveredsectors","all fuels","Yearbook of China, yearbook of each province, China energy statistical yearbook from 2009 to 2020, National Bureau of Statistics, Marketization Index of China’s Provinces, 2018","Mean annual emissions (in ln CO2) of the full sample over the full observation period","5195795_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Xu (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",607,2013-01-01,2009-01-01,2019-12-31,7,"Probably No","Probably No","The treatment group includes eight carbon emission trade pilot provinces: Beijing, Guangdong,Tianjin, Shanghai, Hubei, and Chongqing, which begin to implement the policy in 2013 and 2014; and Fujian and Sichuan which started from 2016 to 2017. Tibet is exempt from this research due to missing data, so the control group includes the other 22 provinces of mainland China except for the experimental group and Tibet.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP, resident population, energy structure, industrial structure, energy endowment","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Xu, WZ",2021,"The Impact and Influencing Path of the Pilot Carbon Emission Trading market--Evidence From China","5195795","10.3389/fenvs.2021.787655","include","introduction effect","3","Page 6 ; table 5 : column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.0246595,NA,"decrease","periodic",NA,NA,-2.77,NA,NA,30,8,22,360,"0.99","main specification",NA,NA,NA,"Year","state/region",10.124,"allcoveredsectors","all fuels","Yearbook of China, yearbook of each province, China energy statistical yearbook from 2009 to 2020, National Bureau of Statistics, Marketization Index of China’s Provinces, 2018","Mean annual emissions (in ln CO2) of the full sample over the full observation period","5195795_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Xu (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",608,2013-01-01,2009-01-01,2019-12-31,7,"Probably No","Probably No","The treatment group includes eight carbon emission trade pilot provinces: Beijing, Guangdong,Tianjin, Shanghai, Hubei, and Chongqing, which begin to implement the policy in 2013 and 2014; and Fujian and Sichuan which started from 2016 to 2017. Tibet is exempt from this research due to missing data, so the control group includes the other 22 provinces of mainland China except for the experimental group and Tibet.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : GDP, resident population, energy structure, industrial structure, energy endowment","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","1","Table 4, col 3, row 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",0.28,NA,"increase","periodic",0.26,NA,NA,NA,NA,1083,22,NA,95400,"insignificant",NA,NA,NA,NA,"Month","plant",NA,"Industry","heavy fuel oil","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_1",NA,NA,NA,"Tokyo ETS","Tokyo ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",609,2010-03-01,2004-01-01,2014-12-31,4.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",104.988291540748,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","2","Table 4, col 4, row 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.31,NA,"decrease","periodic",0.09,NA,NA,NA,NA,663,10,NA,60436,"0.99",NA,NA,NA,NA,"Month","plant",NA,"Industry","Petrol","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_1",NA,NA,NA,"Tokyo ETS","Tokyo ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",610,2010-03-01,2004-01-01,2014-12-31,4.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",104.988291540748,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","3","Table 4, col 5, row 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.09,NA,"decrease","periodic",0.15,NA,NA,NA,NA,662,38,NA,63259,"insignificant",NA,NA,NA,NA,"Month","plant",NA,"Industry","Natural gas","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_1",NA,NA,NA,"Tokyo ETS","Tokyo ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",611,2010-03-01,2004-01-01,2014-12-31,4.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",104.988291540748,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","4","Table 4, col 3, row 2","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",0.114,NA,"increase","periodic",0.298,NA,NA,NA,NA,1083,37,NA,95400,"insignificant",NA,NA,NA,NA,"Month","plant",NA,"Industry","heavy fuel oil","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_2",NA,NA,NA,"Saitama ETS","Saitama ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",612,2011-03-01,2004-01-01,2014-12-31,3.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",103.190090197677,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","5","Table 4, col 4, row 2","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.198,NA,"decrease","periodic",0.149,NA,NA,NA,NA,663,19,NA,60436,"insignificant",NA,NA,NA,NA,"Month","plant",NA,"Industry","Petrol","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_2",NA,NA,NA,"Saitama ETS","Saitama ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",613,2011-03-01,2004-01-01,2014-12-31,3.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",103.190090197677,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yajima, N.;  Arimura, T.H.;  Sadayuki, T.",2021,"Energy consumption in transition: Evidence from facility-level data","4686050","10.1007/978-981-15-6964-7_8","include","introduction effect","6","Table 4, col 5, row 2","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.127,NA,"decrease","periodic",0.1,NA,NA,NA,NA,662,33,NA,63259,"insignificant",NA,NA,NA,NA,"Month","plant",NA,"Industry","Natural gas","CSEC (conducted by the Agency for Natural Resources and Energy in Japan)",NA,"4686050_2",NA,NA,NA,"Saitama ETS","Saitama ETS","Yajima et al. (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",614,2011-03-01,2004-01-01,2014-12-31,3.83835616438356,"Probably Yes","Probably Yes","The dataset used in the study coveres nine energy intensive industries and only includes facilities as of a defined threshold of employees (the threshold varies by industry).","Probably No","The study controles for cooling- and heating-degree days as well as energy prices. Other time and facility differences are controlled for by fixed effects, which should compensate for not including other economic variables.","Probably No",NA,"medium",103.190090197677,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yan, JC",2021,"The impact of climate policy on fossil fuel consumption: Evidence from the Regional Greenhouse Gas Initiative (RGGI)","5196237","10.1016/j.eneco.2021.105333","include","introduction effect","1","Page 5 ; table 2 ; column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-1.3,NA,"decrease","periodic",0.0994,NA,NA,NA,NA,NA,NA,NA,10046,"0.99",NA,NA,NA,NA,"Month","state/region",NA,"Energy","Coal","Detailed monthly state-level electric power data pro- vided by the EIA (U.S. Energy Information Administration)","Impact on RGGI states. The study estimates the impact of RGGI on the level of coal and natural gas consumption, and uses these estimates to roughly calculate the amount of carbon dioxide emissions reduced by the program (based on the average heat content of coal in the electric power sector from 2009 to 2018 and coal CO2 content of 205 lbs./MMBtu, and based on the average heat content of natural gas in the electric power sector from 2009 to 2018 and a CO2 gas content of 117 lbs./MMBtu)","5196237_2",NA,NA,NA,"RGGI","RGGI","Yan (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",615,2009-01-01,2001-01-01,2018-12-31,10.0027397260274,"Probably No","Probably No","The treatment group consists of RGGI states (except for New Jersey which withdrew from RGGI during the study period). New Jersey is not included in any of the two groups.","Probably No","Controls state fixed effects and month-year fixed effects. Includes control variables : other environmental policies such as the renewable portfolio standard (RPS) . It also includes a separate treatment effect for the potential leaker states Pennsylvania and Ohio, to avoid an overestimation of the reduction effect.","Probably No",NA,"low",4.01847681637063,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yan, JC",2021,"The impact of climate policy on fossil fuel consumption: Evidence from the Regional Greenhouse Gas Initiative (RGGI)","5196237","10.1016/j.eneco.2021.105333","include","introduction effect","2","Page 5 ; table 2 ; column 2 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.354,NA,"decrease","periodic",0.106,NA,NA,NA,NA,NA,NA,NA,10462,"0.99",NA,NA,NA,NA,"Month","state/region",NA,"Energy","Natural gas","Detailed monthly state-level electric power data pro- vided by the EIA (U.S. Energy Information Administration)","Impact on RGGI states. The study estimates the impact of RGGI on the level of coal and natural gas consumption, and uses these estimates to roughly calculate the amount of carbon dioxide emissions reduced by the program (based on the average heat content of coal in the electric power sector from 2009 to 2018 and coal CO2 content of 205 lbs./MMBtu, and based on the average heat content of natural gas in the electric power sector from 2009 to 2018 and a CO2 gas content of 117 lbs./MMBtu)","5196237_1",NA,NA,NA,"RGGI","RGGI","Yan (2021)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",616,2009-01-01,2001-01-01,2018-12-31,10.0027397260274,"Probably No","Probably No","The treatment group consists of RGGI states (except for New Jersey which withdrew from RGGI during the study period). New Jersey is not included in any of the two groups.","Probably No","Controls state fixed effects and month-year fixed effects. Includes control variables : other environmental policies such as the renewable portfolio standard (RPS) . It also includes a separate treatment effect for the potential leaker states Pennsylvania and Ohio, to avoid an overestimation of the reduction effect.","Probably No",NA,"low",4.01847681637063,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, BW; Liu, LP; Yin, YH",2021,"Will China's low-carbon policy balance emission reduction and economic development? Evidence from two provinces","4484201","10.1108/IJCCSM-08-2020-0093","include","introduction effect","1","Table 3, col: ""policy effect index"", year 2012","DiD","synthetic control",NA,"CO2","Total","Levels","level-level","No",NA,"complete",11.34,NA,"increase","periodic",NA,NA,NA,0.0555555555555556,NA,25,1,24,NA,NA,NA,NA,NA,NA,"Year","state/region",354.3825,"allcoveredsectors","all fuels","national bureau of statistics, China statistical yearbook and China energy statistical yearbook","The metric of the effect size as well as the mean are unclear, but they are of the same metric. The mean was calculated from Table three, averaging the counterfactual emissions after implementation.","4484201_1",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Yang et al. (2021)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",617,2012-01-01,2003-01-01,2015-12-31,4,"Probably No","Probably No","The study analyses the effect of the Hubei pilot ETS and uses the other non-pilot regions as a control group. It is not clear why only one of the pilot regions is analysed, though it is argued that ""the economic growth, industrial structure and energy
structure of Hubei province are very representative"" and it has the largest carbon market in China in terms of trading volume and other indicators. The selection of the control variables is enhanced by using a SCM.","Probably No","The study uses a number of economic, demographic and energy variables to weight the donor provinces.","Probably No",NA,"low",4.07888903607194,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, BW; Liu, LP; Yin, YH",2021,"Will China's low-carbon policy balance emission reduction and economic development? Evidence from two provinces","4484201","10.1108/IJCCSM-08-2020-0093","include","introduction effect","1","Table 3, col: ""policy effect index"", year 2013","DiD","synthetic control",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-44.46,NA,"decrease","periodic",NA,NA,NA,0.0555555555555556,NA,25,1,24,NA,NA,NA,NA,NA,NA,"Year","state/region",354.3825,"allcoveredsectors","all fuels","national bureau of statistics, China statistical yearbook and China energy statistical yearbook","The metric of the effect size as well as the mean are unclear, but they are of the same metric. The mean was calculated from Table three, averaging the counterfactual emissions after implementation.","4484201_1",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Yang et al. (2021)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",618,2012-01-01,2003-01-01,2015-12-31,4,"Probably No","Probably No","The study analyses the effect of the Hubei pilot ETS and uses the other non-pilot regions as a control group. It is not clear why only one of the pilot regions is analysed, though it is argued that ""the economic growth, industrial structure and energy
structure of Hubei province are very representative"" and it has the largest carbon market in China in terms of trading volume and other indicators. The selection of the control variables is enhanced by using a SCM.","Probably No","The study uses a number of economic, demographic and energy variables to weight the donor provinces.","Probably No",NA,"low",4.07888903607194,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, BW; Liu, LP; Yin, YH",2021,"Will China's low-carbon policy balance emission reduction and economic development? Evidence from two provinces","4484201","10.1108/IJCCSM-08-2020-0093","include","introduction effect","1","Table 3, col: ""policy effect index"", year 2014","DiD","synthetic control",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-48.79,NA,"decrease","periodic",NA,NA,NA,0.0555555555555556,NA,25,1,24,NA,NA,NA,NA,NA,NA,"Year","state/region",354.3825,"allcoveredsectors","all fuels","national bureau of statistics, China statistical yearbook and China energy statistical yearbook","The metric of the effect size as well as the mean are unclear, but they are of the same metric. The mean was calculated from Table three, averaging the counterfactual emissions after implementation.","4484201_1",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Yang et al. (2021)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",619,2012-01-01,2003-01-01,2015-12-31,4,"Probably No","Probably No","The study analyses the effect of the Hubei pilot ETS and uses the other non-pilot regions as a control group. It is not clear why only one of the pilot regions is analysed, though it is argued that ""the economic growth, industrial structure and energy
structure of Hubei province are very representative"" and it has the largest carbon market in China in terms of trading volume and other indicators. The selection of the control variables is enhanced by using a SCM.","Probably No","The study uses a number of economic, demographic and energy variables to weight the donor provinces.","Probably No",NA,"low",4.07888903607194,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
