"authors","PY","title","idNacsos","doi","includeStudy","effectSize.type","effectNumber","locationOfInformation","studyDesignType","studyDesignType2","studyDesignType3","dependentVariable.co2GHG","dependentVariable.totalCapita","dependentVariable.levelsGrowthrates","logTransformation","largerRoBDummy","Notes.largerRoB","effectSize.informationComplete","effectSize.statisticalEstimate","effectSize.statisticalEstimate.standardized","effectSize.direction","effectSize.cumulativePeriodic","standardError","standardError.standardized","tStatistic","pvalue","confidenceIntervall","sampleSize.total","sampleSize.treatment","sampleSize.control","NumberOfObservations","significanceLevel","mainSpecification","carbonPriceMean","carbonPriceMean.standardized","carbonPriceMeanCurrencyBaseYear.standardized","timeAggregationLevel","entityAggregation","meanEmissions","emissionSector","fuelType","usedData","notes","idStudy","confidenceIntervall.level","confidenceIntervall.lowerBound","confidenceIntervall.upperBound","intervention","intervention_granular","label","did","panel_with_FE","panel_without_FE","synthetic_control","matching","rdd","study_design","idEffect","introduction_date","start_date","end_date","duration","RoB.treat","RoB.control","Notes.RoB.selection","RoB.confounders","Notes.RoB.confounders","RoB.other","Notes.RoB.other","RoB","carbonPriceMean.USD.2010","energy","industry","transport","buildings","industrial_sectors","consumer_sectors","tax","cap_and_trade","effect_size_transformation","transformation_issues","uncertainty_measure","effect_size_percent","SE_percent"
"Yi, L; Bai, N; Yang, L; Li, ZP; Wang, F",2020,"Evaluation on the effectiveness of China's pilot carbon market policy","3202617","10.1016/j.jclepro.2019.119039","include","introduction effect","21","Table 8, col 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-23128.85,NA,"decrease","periodic",NA,NA,-1.93,NA,NA,23,1,22,273,"0.9",NA,NA,NA,NA,"Year","state/region",30592.96,"allcoveredsectors","all fuels","National Bureau of Statistics and Wind Database","The provided uncertainty measures are presented by the authors as standard errors. However, we interprete them as t-statistic, as this is much more plausible (most of them are negative and the sizes fit a t-statistic well). The mean emissions are the mean across the five studied pilot regions, though each effect size only refers to a single treated region (Table 2, row 1, col 1).","3202617_2",NA,NA,NA,"Chinese pilot ETS","Beijing pilot ETS","Yi et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",661,2014-01-01,2005-01-01,2016-12-31,3,"Probably No","Probably No","The study uses the Chinese pilot ETS regions as treatment group and the remaining regions as control group. For each pilot region it selects a set of conrol regions according to the criterion of paralell trends before the policy implementation. For Chonqing no control set satisfies the paralell trend condition. Therefore it is excluded from the study. ","Probably No","The study controlls for a set of economic, demographic and energy variables and includes time and region fixed effects.","Probably Yes","The study includes 48-108 observations and uses up to 29 regression coefficients incl. fixed effects (own calculation). This likely leeds to overfitting of the model. (R² is reported as 0.99 and 1.00 for some of the specifications.)","medium",9.00626384352718,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"t statistic",-75.6018704956957,39.1719536247128
"Yi, L; Bai, N; Yang, L; Li, ZP; Wang, F",2020,"Evaluation on the effectiveness of China's pilot carbon market policy","3202617","10.1016/j.jclepro.2019.119039","include","introduction effect","22","Table 8, col 2","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-8311.14,NA,"decrease","periodic",NA,NA,-2.45,NA,NA,23,1,22,276,"0.95",NA,NA,NA,NA,"Year","state/region",30592.96,"allcoveredsectors","all fuels","National Bureau of Statistics and Wind Database","The provided uncertainty measures are presented by the authors as standard errors. However, we interprete them as t-statistic, as this is much more plausible (most of them are negative and the sizes fit a t-statistic well). The mean emissions are the mean across the five studied pilot regions, though each effect size only refers to a single treated region (Table 2, row 1, col 1).","3202617_6",NA,NA,NA,"Chinese pilot ETS","Shanghai pilot ETS","Yi et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",662,2014-01-01,2005-01-01,2016-12-31,3,"Probably No","Probably No","The study uses the Chinese pilot ETS regions as treatment group and the remaining regions as control group. For each pilot region it selects a set of conrol regions according to the criterion of paralell trends before the policy implementation. For Chonqing no control set satisfies the paralell trend condition. Therefore it is excluded from the study. ","Probably No","The study controlls for a set of economic, demographic and energy variables and includes time and region fixed effects.","Probably Yes","The study includes 48-108 observations and uses up to 29 regression coefficients incl. fixed effects (own calculation). This likely leeds to overfitting of the model. (R² is reported as 0.99 and 1.00 for some of the specifications.)","medium",4.53849783022092,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"t statistic",-27.1668383837327,11.0885054627481
"Yi, L; Bai, N; Yang, L; Li, ZP; Wang, F",2020,"Evaluation on the effectiveness of China's pilot carbon market policy","3202617","10.1016/j.jclepro.2019.119039","include","introduction effect","23","Table 8, col 3","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-7563.4,NA,"decrease","periodic",NA,NA,-2.47,NA,NA,23,1,22,273,"0.95",NA,NA,NA,NA,"Year","state/region",30592.96,"allcoveredsectors","all fuels","National Bureau of Statistics and Wind Database","The provided uncertainty measures are presented by the authors as standard errors. However, we interprete them as t-statistic, as this is much more plausible (most of them are negative and the sizes fit a t-statistic well). The mean emissions are the mean across the five studied pilot regions, though each effect size only refers to a single treated region (Table 2, row 1, col 1).","3202617_4",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Yi et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",663,2014-01-01,2005-01-01,2016-12-31,3,"Probably No","Probably No","The study uses the Chinese pilot ETS regions as treatment group and the remaining regions as control group. For each pilot region it selects a set of conrol regions according to the criterion of paralell trends before the policy implementation. For Chonqing no control set satisfies the paralell trend condition. Therefore it is excluded from the study. ","Probably No","The study controlls for a set of economic, demographic and energy variables and includes time and region fixed effects.","Probably Yes","The study includes 48-108 observations and uses up to 29 regression coefficients incl. fixed effects (own calculation). This likely leeds to overfitting of the model. (R² is reported as 0.99 and 1.00 for some of the specifications.)","medium",3.53428515049814,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"t statistic",-24.722681296612,10.009182711179
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","4","Page 916 ; table 2 ; column 4 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.179,NA,"decrease","periodic",0.0437,NA,-4.09610983981693,NA,NA,26,5,21,4578,"0.99","main specification",NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",670,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-16.3894100602964,4.00121351751371
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","10","Page 917 ; table 4 ; column 2 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.15,NA,"decrease","periodic",0.0626,NA,-2.3961661341853,NA,NA,26,5,21,915,"0.95","main specification",NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2013 estimation. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",672,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-13.9292023574942,5.81312045052759
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","12","Page 917 ; table 4 ; column 4 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.118,NA,"decrease","periodic",0.0851,NA,-1.38660399529965,NA,NA,26,5,21,937,"insignificant","main specification",NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2014 estimation. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",674,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-11.1303947385383,8.02708976482717
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","14","Page 917 ; table 4 ; column 6 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.19,NA,"decrease","periodic",0.0924,NA,-2.05627705627706,NA,NA,26,5,21,949,"0.95","main specification",NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2015 estimation. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",676,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-17.3040866056638,8.41525053875438
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","18","Page 918 ; table 5 ; column 1 ; line 2","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.085,NA,"decrease","periodic",0.073,NA,-1.16438356164384,NA,NA,26,5,21,547,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2013 estimation, alternative specification, one to four nearest neighbor matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",680,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-8.14877155985426,6.99835675140425
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","19","Page 918 ; table 5 ; column 2 ; line 2","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.075,NA,"decrease","periodic",0.072,NA,-1.04166666666667,NA,NA,26,5,21,547,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2013 estimation, alternative specification, radius matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",681,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-7.22565136714471,6.93662531245892
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","20","Page 918 ; table 5 ; column 3 ; line 2","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.075,NA,"decrease","periodic",0.064,NA,-1.171875,NA,NA,26,5,21,547,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2013 estimation, alternative specification, kernel matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",682,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-7.22565136714471,6.16588916663016
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","24","Page 918 ; table 5 ; column 1 ; line 4","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.136,NA,"decrease","periodic",0.095,NA,-1.43157894736842,NA,NA,26,5,21,542,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2014 estimation, alternative specification, one to four nearest neighbor matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",686,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-12.7157367511281,8.88231611292034
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","25","Page 918 ; table 5 ; column 2 ; line 4","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.05,NA,"decrease","periodic",0.082,NA,-0.609756097560976,NA,NA,26,5,21,542,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2014 estimation, alternative specification, radius matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",687,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-4.8770575499286,7.9983743818829
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","26","Page 918 ; table 5 ; column 3 ; line 4","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.127,NA,"decrease","periodic",0.082,NA,-1.54878048780488,NA,NA,26,5,21,542,"insignificant",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2014 estimation, alternative specification, kernel matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",688,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-11.9266327402843,7.7006605094749
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","30","Page 918 ; table 5 ; column 1 ; line 6","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.223,NA,"decrease","periodic",0.099,NA,-2.25252525252525,NA,NA,26,5,21,545,"0.95",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2015 estimation, alternative specification, one to four nearest neighbor matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",692,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-19.9885150705446,8.87382507616105
"Zhang, HJ; Duan, MS; Deng, Z",2019,"Have China's pilot emissions trading schemes promoted carbon emission reductions?- the evidence from industrial sub-sectors at the provincial level","2514790","10.1016/j.jclepro.2019.06.247","include","introduction effect","31","Page 918 ; table 5 ; column 2 ; line 6","Matching","DiD","Panel w/ entity&time FE","CO2","Total","Levels","log-level","No",NA,"complete",-0.182,NA,"decrease","periodic",0.085,NA,-2.14117647058824,NA,NA,26,5,21,545,"0.95",NA,NA,NA,NA,"Year","sector ",14.47,"allcoveredsectors","all fuels","Provincial statistical yearbook, China’s price Statistics yearbook, China Energy statistical yearbook, China Labour Statistical yearbook","While the paper claims to report t-statistics, the values rather appear to be standard errors (all positive, small values, t-statistics would not be in line with reported significance level) and are thus interpreted that way. 2015 estimation, alternative specification, radius matching. The mean emissions are the average annual emissions for the full sample over the full observation period (2005-2015) in millions tons, obtained from table 1 page 916. It corresponds to the  sum of emissions for Treatment group and Control group","2514790_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Zhang, Duan & Deng (2019)",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"DiD panel FE",693,2013-01-01,2005-01-01,2015-12-31,2.9972602739726,"Probably No","Probably No","The study includes 37 subsectors in 26 provinces of China from 2005 to 2015. Industrial subsectors covered by pilots are in the treatment group, uncovered industrial subsectors in pilot and non pilot regions are in the control group","Probably No","Includes individual and province-year fixed effects, and control variables (gross outputs, gross outputs per capita,, ratio of state-owned assets, ratio of fixed assets, profitability))","Probably No",NA,"low",7.47567852745407,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"log-level, introduction effect",NA,"standard error",-16.6398659584265,7.77136596959478
